8.2852,0.00032842,8.7972,0.00019332,8.1511,0.00037824,8.6807,0.00021842,8.4867,0.00026607,8.9374,0.00016689,8.5338,0.00025437,8.9767,0.00016011,1
8.6934,0.00021901,9.0075,0.00015595,8.5419,0.00025657,8.9084,0.00017339,8.8252,0.00018975,9.0489,0.00014874,8.8535,0.00018377,9.0669,0.00014601,1
8.7107,0.00021297,9.0703,0.00014578,8.566,0.00024913,8.9663,0.0001632,8.858,0.00018237,9.1228,0.0001376,8.8854,0.0001769,9.143,0.00013471,1
8.1682,0.00037072,8.6863,0.00021697,8.0337,0.00042789,8.5662,0.00024682,8.375,0.00029862,8.8269,0.00018679,8.421,0.00028593,8.8655,0.00017995,1
8.8771,0.00018,9.1844,0.00012901,8.728,0.00021164,9.0906,0.00014373,9.0073,0.000157,9.2294,0.00012313,9.026,0.00015349,9.2388,0.00012229,1
8.8709,0.0001815,9.1781,0.00013034,8.7224,0.00021232,9.0817,0.0001445,8.9988,0.00015751,9.2144,0.00012483,9.0244,0.00015381,9.2317,0.00012243,1
8.4381,0.00028382,8.7647,0.00020024,8.279,0.00033512,8.664,0.00022288,8.5813,0.0002428,8.8139,0.00018944,8.5969,0.00023984,8.8297,0.00018598,1
8.0729,0.0004094,8.6058,0.00023548,7.9412,0.0004707,8.4854,0.00026785,8.288,0.00032713,8.7571,0.00020165,8.324,0.00031593,8.7904,0.00019499,1
7.8379,0.00052209,8.3688,0.00030168,7.7041,0.00060211,8.2508,0.00034284,8.0482,0.00041689,8.5188,0.00025713,8.0927,0.00040107,8.5603,0.00024703,1
8.1535,0.0003818,8.681,0.00022056,8.0219,0.00043888,8.5648,0.00024973,8.3506,0.00030952,8.818,0.00018976,8.4178,0.00029015,8.8797,0.00017932,1
7.5972,0.00066874,8.1369,0.00038285,7.4601,0.00077398,8.0144,0.00043784,7.8082,0.00053748,8.2864,0.00032809,7.8541,0.00051355,8.3316,0.00031416,1
7.3964,0.00081941,7.9499,0.00046213,7.2608,0.00095054,7.8232,0.0005314,7.6234,0.00064604,8.1191,0.00038789,7.6556,0.00062583,8.1444,0.00037888,1
8.4134,0.00029454,8.7566,0.00020337,8.2555,0.00034636,8.6522,0.0002274,8.5467,0.0002537,8.7962,0.00019475,8.589,0.00024314,8.8335,0.00018756,1
9.1778,0.00013074,9.458,9.6914e-05,9.0366,0.00015226,9.3667,0.00010668,9.2883,0.00011602,9.4845,9.3929e-05,9.3119,0.00011297,9.5023,9.1994e-05,1
8.4667,0.00027358,8.9712,0.00016177,8.3458,0.00031057,8.8683,0.0001802,8.6665,0.00022146,9.1066,0.00014042,8.7153,0.00021096,9.1468,0.00013474,1
7.558,0.00068976,8.098,0.00039564,7.4222,0.00080213,7.9734,0.00045325,7.7736,0.00055003,8.2541,0.00033655,7.8131,0.00053343,8.2878,0.00032636,1
7.4032,0.00081421,7.9552,0.00046085,7.2758,0.00093076,7.8382,0.00052079,7.6159,0.00065089,8.1097,0.00039287,7.6801,0.00061123,8.1655,0.00037134,1
7.9167,0.00048135,8.451,0.00027659,7.7874,0.00055051,8.3351,0.00031294,8.138,0.00038012,8.6089,0.00023459,8.1672,0.00036985,8.6382,0.00022755,1
8.19,0.0003637,8.7062,0.00021256,8.0544,0.00041826,8.5848,0.00024217,8.3982,0.00029205,8.8493,0.0001827,8.4356,0.00028113,8.8858,0.00017598,1
8.569,0.0002496,8.9019,0.00017423,8.4109,0.00029476,8.7959,0.00019658,8.6921,0.00021795,8.9385,0.00016789,8.7343,0.00020886,8.9708,0.00016201,1
7.7142,0.00059125,8.2533,0.00033777,7.5891,0.00067083,8.1389,0.00038031,7.9377,0.00046654,8.4141,0.00028603,7.9732,0.0004502,8.4457,0.00027608,1
9.2646,0.000122,9.44,0.00010148,9.1756,0.00013744,9.3746,0.00010898,9.3848,0.00010691,9.4627,9.9862e-05,9.3086,0.00011727,9.4456,0.00010147,1
6.9069,0.0018501,7.45,0.0010595,6.7701,0.0021275,7.3326,0.0011955,7.196,0.0013561,7.6896,0.00083071,7.1264,0.0014914,7.6244,0.00091303,1
6.8637,0.0019401,7.4044,0.0011164,6.7216,0.0022479,7.2813,0.0012681,7.1491,0.0014226,7.643,0.00087566,7.0826,0.0015739,7.5786,0.00096269,1
7.2476,0.0013029,7.7845,0.00074315,7.125,0.0014743,7.6826,0.00082955,7.5395,0.00094379,8.0242,0.00058027,7.4569,0.0010648,7.9483,0.0006479,1
8.7314,0.00022597,9.0636,0.00015826,8.6299,0.00025325,8.9787,0.00017525,8.9353,0.00018086,9.1384,0.00014879,8.8374,0.00020551,9.0918,0.0001583,1
7.0031,0.0016314,7.5421,0.00094043,6.8413,0.0018958,7.3968,0.001071,7.2881,0.0011915,7.7732,0.00073903,7.2326,0.0012957,7.7258,0.00079726,1
8.2306,0.00039388,8.592,0.00026968,8.0845,0.00046752,8.481,0.00030807,8.4303,0.00031808,8.6668,0.00025373,8.348,0.00035593,8.6255,0.00027103,1
8.38,0.00032885,8.7352,0.00022833,8.2556,0.00037785,8.635,0.00025353,8.5938,0.00026137,8.8196,0.00021037,8.5037,0.0002942,8.7776,0.00022566,1
8.2599,0.0003789,8.6236,0.00025906,8.1568,0.00042542,8.5397,0.00028455,8.4917,0.00029454,8.7093,0.00023936,8.3672,0.00034616,8.637,0.00026373,1
7.817,0.0005989,8.2039,0.00040112,7.6835,0.00068996,8.0952,0.00045183,8.0439,0.000468,8.3098,0.00036681,7.9532,0.00052853,8.2584,0.00039231,1
7.4482,0.0010303,7.9766,0.00059768,7.29,0.0012075,7.8402,0.00068303,7.718,0.00076097,8.2006,0.00047147,7.6701,0.00083701,8.1549,0.00051576,1
8.7241,0.00022892,9.0509,0.00016158,8.6351,0.00025749,8.979,0.00017697,8.9363,0.00018207,9.1243,0.00015125,8.8206,0.00021099,9.0587,0.00016548,1
7.5271,0.00099195,8.0554,0.00057005,7.3511,0.0012024,7.9044,0.00067105,7.7854,0.0007439,8.2641,0.00045505,7.7365,0.00081244,8.2174,0.00049553,1
8.2468,0.00039072,8.6107,0.00026622,8.1511,0.00043532,8.5324,0.00029056,8.4818,0.0003005,8.706,0.00024277,8.347,0.00035735,8.6237,0.00027065,1
8.5942,0.00026242,8.9286,0.00018523,8.4821,0.00030179,8.8424,0.00020594,8.8037,0.00021007,9.0048,0.00017271,8.7001,0.00023968,8.9504,0.00018559,1
6.957,0.0018302,7.5017,0.0010406,6.7817,0.0021852,7.3389,0.0012204,7.2225,0.001358,7.7149,0.00083002,7.1766,0.0014732,7.673,0.00089838,1
7.2855,0.0012212,7.8192,0.00070307,7.1239,0.0014293,7.6763,0.0008084,7.557,0.00090371,8.0398,0.0005584,7.507,0.00098895,7.9971,0.00060654,1
8.5928,0.00025689,8.9224,0.00018189,8.4834,0.00029378,8.8336,0.00020084,8.8,0.00020578,8.9956,0.00017081,8.7073,0.00023109,8.9477,0.00018181,1
7.3074,0.0012465,7.8435,0.00071461,7.1322,0.0014964,7.687,0.00084635,7.57,0.00093607,8.0545,0.00057598,7.5182,0.0010213,8.0099,0.00061987,1
7.019,0.0017106,7.566,0.00097442,6.8486,0.0020154,7.4066,0.0011299,7.2827,0.0012671,7.7773,0.00077515,7.2423,0.0013716,7.7371,0.00083457,1
7.9301,0.00062423,8.4366,0.00036331,7.7866,0.00072546,8.3229,0.00041165,8.2035,0.00046056,8.6524,0.00028832,8.1245,0.00052187,8.5909,0.00031866,1
7.7521,0.00076097,8.2753,0.0004361,7.6419,0.00086336,8.182,0.00048888,8.0425,0.00055085,8.5039,0.0003406,7.9543,0.00063283,8.4286,0.00038427,1
7.0412,0.0016329,7.5822,0.00093414,6.9317,0.0018192,7.4887,0.001028,7.3431,0.0011742,7.8292,0.00072157,7.2527,0.0013236,7.749,0.00080823,1
7.7195,0.00077174,8.2362,0.00044856,7.57,0.00089716,8.1143,0.00050831,7.9993,0.00056735,8.4599,0.00035429,7.9368,0.00062788,8.4051,0.00038722,1
7.6736,0.00071229,8.0675,0.00047697,7.5191,0.000854,7.9408,0.00054901,7.8926,0.0005634,8.1574,0.00044131,7.8002,0.00063926,8.1071,0.00047411,1
8.3052,0.00035752,8.6593,0.00024686,8.1752,0.00041151,8.5652,0.00027384,8.5198,0.00028176,8.7543,0.00022778,8.4175,0.00032322,8.7029,0.00024404,1
6.9789,0.0017087,7.5212,0.00097979,6.8347,0.001972,7.3961,0.0011099,7.1962,0.0013866,7.6945,0.00084598,7.2622,0.0012596,7.7546,0.00077123,1
7.4621,0.001034,7.9897,0.00059699,7.2877,0.0012474,7.8399,0.00070089,7.6712,0.00085038,8.1554,0.00051761,7.7229,0.00077814,8.1994,0.00048061,1
8.5398,0.00027806,8.8843,0.00019292,8.434,0.0003161,8.7977,0.00021385,8.648,0.00025299,8.9068,0.00019467,8.7514,0.00022115,8.9599,0.00018185,1
8.1179,0.00043731,8.4891,0.0002972,8.0113,0.00049763,8.4052,0.00032773,8.2393,0.00039286,8.5171,0.00029874,8.3457,0.00034218,8.5835,0.00027337,1
7.706,0.00079682,8.2279,0.00046167,7.5392,0.00095685,8.0855,0.00054002,7.911,0.00065766,8.3841,0.00040137,7.9661,0.00060014,8.4326,0.00037202,1
6.9204,0.0018541,7.4642,0.0010644,6.7428,0.002206,7.3038,0.0012398,7.1397,0.0014934,7.6408,0.00091087,7.1824,0.0013988,7.6769,0.00085159,1
8.428,0.00031714,8.779,0.00021934,8.3255,0.00035808,8.6968,0.00024128,8.5305,0.00029048,8.7889,0.00022381,8.6437,0.00025074,8.8616,0.00020344,1
6.8557,0.0019699,7.4027,0.0011246,6.7432,0.0022067,7.3015,0.0012407,7.0669,0.001596,7.5665,0.00097524,7.1569,0.0014267,7.6486,0.00087213,1
7.9707,0.00052159,8.349,0.00035086,7.8768,0.00057795,8.2715,0.00038066,8.0868,0.00046901,8.3683,0.0003564,8.2164,0.00039784,8.4526,0.0003181,1
8.5741,0.00026865,8.9141,0.00018802,8.4768,0.00030439,8.831,0.0002072,8.6743,0.00024742,8.9353,0.00019051,8.7844,0.00021483,8.992,0.00017625,1
8.1114,0.00044619,8.4863,0.00029966,8.0202,0.00049478,8.4088,0.00032973,8.2244,0.0004025,8.5065,0.00030527,8.3539,0.00034285,8.5825,0.00027688,1
8.5389,0.00028018,8.8835,0.00019457,8.4379,0.00031647,8.8011,0.00021524,8.642,0.00025753,8.9031,0.00019743,8.7502,0.00022349,8.9586,0.00018238,1
8.0315,0.00047737,8.4045,0.00032467,7.9108,0.00054526,8.3106,0.00036021,8.1558,0.00042778,8.4425,0.00032442,8.2585,0.00037189,8.5005,0.00029919,1
8.3665,0.00033704,8.7235,0.000232,8.2375,0.00038998,8.6216,0.00026134,8.4853,0.00030265,8.7563,0.00023209,8.5748,0.00026834,8.8033,0.00021595,1
8.7386,0.00022391,9.063,0.00015954,8.6287,0.00025667,8.9863,0.00017483,8.8302,0.0002079,9.0805,0.0001609,8.9419,0.00017953,9.1361,0.00014887,1
7.6835,0.00082375,8.209,0.000472,7.57,0.00093947,8.114,0.00053004,7.8809,0.00068574,8.3578,0.00041693,7.9719,0.00060068,8.4359,0.0003706,1
7.7597,0.00065807,8.1493,0.00044217,7.6007,0.00078415,8.0176,0.0005084,7.8828,0.00058906,8.1836,0.00044052,7.9766,0.00051976,8.2324,0.00041127,1
8.0114,0.0005013,8.3932,0.00033608,7.9187,0.00055676,8.3126,0.00036982,8.1303,0.00045205,8.4114,0.00034201,8.2537,0.00038499,8.4903,0.00030847,1
7.3529,0.0011727,7.8887,0.00067199,7.2498,0.0013127,7.8038,0.00074058,7.5632,0.000959,8.0525,0.00058635,7.6538,0.00084445,8.1324,0.00051817,1
7.824,0.00061214,8.2109,0.00040925,7.7196,0.00068383,8.1261,0.00044663,7.9397,0.00054968,8.2265,0.00041681,8.0694,0.00046615,8.3119,0.00037283,1
6.8743,0.0019098,7.4206,0.0010949,6.7513,0.0021844,7.3112,0.0012341,7.0931,0.0015491,7.5914,0.00094323,7.17,0.001395,7.6606,0.00085758,1
8.0427,0.00047686,8.4464,0.00031422,7.9183,0.00054155,8.3391,0.00035025,8.1799,0.00042022,8.5033,0.00030654,8.2733,0.00036815,8.5597,0.00028366,1
8.4386,0.00031112,8.7859,0.00021775,8.3457,0.00034931,8.7125,0.00023815,8.5422,0.00028631,8.7988,0.00022162,8.6648,0.00024384,8.8759,0.00020025,1
7.5824,0.00077491,7.981,0.00051329,7.466,0.00088706,7.8867,0.00057277,7.7229,0.00068365,8.0284,0.00051001,7.8255,0.00059292,8.094,0.00046474,1
7.0495,0.001624,7.5949,0.0009208,6.9334,0.0018225,7.491,0.0010207,7.2556,0.0013214,7.753,0.00080472,7.3502,0.0011665,7.8362,0.00071551,1
8.1076,0.0010121,8.4605,0.00060549,8.0794,0.00091932,8.465,0.00053608,8.3152,0.0007034,8.6114,0.00044068,8.3407,0.00067134,8.63,0.00041887,1
7.0938,0.0019822,7.6506,0.0011284,7.012,0.0018735,7.5696,0.001048,7.3803,0.0013606,7.9002,0.00079279,7.3945,0.001315,7.9174,0.00076494,1
7.2843,0.0019826,7.7538,0.0011745,7.2101,0.0019017,7.6897,0.001106,7.5165,0.0014279,7.9144,0.00088365,7.5427,0.0013575,7.9409,0.00084108,1
6.919,0.002923,7.4007,0.0017626,6.8461,0.0027906,7.3285,0.0016493,7.1574,0.0020919,7.5682,0.0012976,7.1793,0.0020069,7.5887,0.0012404,1
6.7437,0.0028277,7.3025,0.0016348,6.6776,0.0026759,7.2366,0.0015143,7.0345,0.0019543,7.5612,0.0011333,7.0563,0.0019008,7.586,0.0011091,1
7.1099,0.0023803,7.5821,0.001414,7.0702,0.0022025,7.5514,0.0012864,7.3672,0.0016657,7.7757,0.0010133,7.3929,0.001602,7.7944,0.00098311,1
7.3776,0.001751,7.8633,0.0010181,7.3434,0.001581,7.8296,0.00092193,7.6411,0.0012012,8.0588,0.00073587,7.6647,0.001166,8.0834,0.00070732,1
6.3477,0.00388,6.9122,0.002262,6.2677,0.0038219,6.826,0.0021837,6.6303,0.0026952,7.1593,0.0015848,6.661,0.0026549,7.1929,0.0015606,1
7.2303,0.0017549,7.79,0.00097621,7.1833,0.0016027,7.7404,0.00089512,7.5309,0.0011751,8.0479,0.00068751,7.5524,0.0011453,8.0708,0.00066312,1
7.6974,0.001356,8.1494,0.00079148,7.6467,0.0012432,8.11,0.00072497,7.9352,0.00094594,8.3204,0.00057656,7.9636,0.0009019,8.3456,0.00054662,1
7.377,0.0013909,7.8833,0.00084735,7.2864,0.0014345,7.8245,0.00081395,7.6783,0.0009708,8.1536,0.00060181,7.6977,0.00094385,8.1719,0.00058359,1
7.5038,0.0016558,7.9639,0.0009696,7.4636,0.0015342,7.935,0.00089411,7.7491,0.001168,8.1416,0.00072434,7.7763,0.0011189,8.1651,0.00068324,1
6.8081,0.0030368,7.2889,0.0018176,6.7109,0.0030641,7.2011,0.0017777,7.0353,0.0022435,7.4526,0.0013786,7.058,0.0021496,7.4692,0.0013257,1
7.6169,0.0014622,8.0766,0.00085315,7.5556,0.0013645,8.022,0.00079096,7.8484,0.0010291,8.2396,0.00063199,7.8718,0.00098706,8.2615,0.00060306,1
6.4242,0.0037585,6.9909,0.0022385,6.3318,0.0037101,6.8907,0.002145,6.6973,0.0026331,7.227,0.001552,6.7304,0.002595,7.2631,0.0015214,1
6.5362,0.003423,7.0969,0.0020297,6.4247,0.003357,6.9859,0.0019239,6.8061,0.0024541,7.3318,0.0014636,6.8199,0.0023223,7.3557,0.0013629,1
7.3994,0.0014257,7.9508,0.00080891,7.2996,0.0013895,7.8547,0.00077661,7.665,0.001021,8.18,0.00058823,7.6837,0.00097378,8.2032,0.00055683,1
7.3775,0.0018201,7.8412,0.0010707,7.3011,0.0017256,7.7801,0.00099719,7.6054,0.0013097,8.004,0.00079843,7.6263,0.0012441,8.0264,0.00076083,1
6.6997,0.0029247,7.2615,0.0017083,6.6152,0.0027898,7.1744,0.0015996,6.9783,0.0020003,7.506,0.0011709,7.0075,0.0019862,7.5352,0.0011691,1
7.2393,0.002038,7.7159,0.0012017,7.1383,0.0020146,7.6231,0.0011684,7.4591,0.0015046,7.8645,0.00093813,7.4834,0.0014183,7.8912,0.00086762,1
7.9273,0.001072,8.3724,0.00062809,7.8507,0.0010359,8.3078,0.00060181,8.1381,0.00078316,8.5213,0.00047887,8.1669,0.00075708,8.5413,0.000461,1
7.3456,0.0019183,7.8,0.0011473,7.295,0.0017827,7.7706,0.0010403,7.5969,0.0013354,7.9861,0.00083366,7.6163,0.0013121,8.0063,0.00079982,1
6.352,0.0040353,6.9152,0.0024147,6.2563,0.0039951,6.8147,0.0023002,6.6205,0.0028613,7.1512,0.0016925,6.6523,0.0027874,7.1845,0.0016531,1
7.0824,0.0019712,7.6337,0.0011339,7.0004,0.0019294,7.5565,0.0010888,7.3665,0.0013819,7.8811,0.00081601,7.3869,0.0013334,7.9029,0.00077727,1
6.7609,0.0032211,7.2503,0.0019033,6.7004,0.0031081,7.187,0.0018213,7.0116,0.0022475,7.4273,0.0013956,7.0361,0.0022464,7.4489,0.0013791,1
6.8097,0.0031555,7.2885,0.0018941,6.75,0.0030121,7.2352,0.0017544,7.0591,0.0022257,7.4701,0.0013777,7.0835,0.0021587,7.4925,0.0013345,1
6.3253,0.0040027,6.8641,0.002363,6.2554,0.0041091,6.8002,0.0023352,6.6587,0.0027085,7.1573,0.0016397,6.6405,0.0027781,7.1406,0.0016827,1
6.4915,0.0035913,7.0501,0.0020865,6.4321,0.0033463,6.985,0.0019058,6.8128,0.002377,7.3358,0.0013953,6.7892,0.0024668,7.3093,0.001454,1
6.3572,0.0038188,6.918,0.0022514,6.2626,0.0038605,6.8221,0.0022057,6.6554,0.0027039,7.187,0.0015966,6.6268,0.0027256,7.1546,0.0016105,1
7.1205,0.0018967,7.667,0.001075,7.0698,0.0017567,7.621,0.00099114,7.4509,0.0012229,7.9577,0.00071868,7.4285,0.0012551,7.9382,0.00074224,1
6.619,0.0032274,7.1778,0.0018734,6.5682,0.0030424,7.1236,0.0017336,6.9437,0.0021451,7.47,0.0012565,6.9252,0.0022379,7.4476,0.0013029,1
6.906,0.0023199,7.4724,0.0013063,6.8111,0.0022492,7.3747,0.0012731,7.2075,0.0015853,7.7387,0.00092032,7.1728,0.0016337,7.7009,0.00094142,1
6.9756,0.0022548,7.5333,0.0012827,6.9127,0.0021212,7.468,0.0011905,7.2872,0.0014949,7.8094,0.00086478,7.2684,0.0015476,7.7889,0.00090063,1
7.7438,0.0012511,8.206,0.00072466,7.6777,0.0011935,8.1422,0.00069202,7.9941,0.00086202,8.3791,0.00052863,7.9731,0.00088989,8.3593,0.00054392,1
7.5603,0.0014918,8.0205,0.00088007,7.4602,0.0014878,7.9358,0.00085765,7.7941,0.0010629,8.1884,0.00065255,7.7789,0.0010774,8.1684,0.00066701,1
7.926,0.0010334,8.3638,0.00060058,7.8554,0.00097867,8.3125,0.00056409,8.1686,0.00070972,8.5342,0.00043481,8.1445,0.00073499,8.5142,0.00045038,1
7.1934,0.0017393,7.7513,0.00098366,7.0949,0.0017099,7.6556,0.00096084,7.4897,0.0011984,8.0151,0.00069188,7.4562,0.0012336,7.9812,0.00070939,1
7.3189,0.0019066,7.7907,0.0011398,7.2167,0.0019121,7.6976,0.0011262,7.56,0.0013648,7.9626,0.00083775,7.5409,0.0013887,7.9437,0.00086747,1
6.3312,0.0040755,6.8632,0.0024718,6.2648,0.0041088,6.8052,0.0023602,6.664,0.0027385,7.1621,0.0016754,6.6514,0.0027888,7.1465,0.0017177,1
7.4253,0.001718,7.8891,0.0010041,7.339,0.0016427,7.8156,0.00095472,7.6714,0.0011868,8.0644,0.00072799,7.6506,0.001244,8.0499,0.0007592,1
6.3491,0.0040175,6.9127,0.0023529,6.2537,0.0040266,6.8093,0.0023418,6.6484,0.002812,7.1819,0.001651,6.618,0.0028408,7.1467,0.0016687,1
6.6615,0.0029217,7.2277,0.0016931,6.5572,0.0029232,7.1223,0.0016577,6.9586,0.0020293,7.4954,0.0011826,6.9249,0.0020521,7.4604,0.0011916,1
7.065,0.0025183,7.5444,0.0014796,7.0226,0.0022817,7.5088,0.0013293,7.3536,0.0016484,7.7547,0.0010187,7.3259,0.0017265,7.7347,0.0010633,1
7.2861,0.0016363,7.8449,0.00092877,7.1714,0.0015792,7.7329,0.0008893,7.5581,0.0011277,8.085,0.00064732,7.5504,0.0011529,8.0699,0.00067185,1
7.1483,0.0021695,7.6319,0.001272,7.1081,0.0020132,7.5979,0.0011753,7.4327,0.0014597,7.852,0.00088674,7.4092,0.0015185,7.8296,0.00093511,1
7.6416,0.0013761,8.1037,0.00079952,7.5789,0.0013091,8.0447,0.00075597,7.8943,0.00094598,8.2801,0.00058369,7.8721,0.00098041,8.2585,0.00060669,1
7.0938,0.0022774,7.5751,0.0013391,7.0514,0.0021264,7.5426,0.0012437,7.3771,0.0015378,7.7946,0.00094569,7.3502,0.0016086,7.7762,0.00098357,1
7.8882,0.0010755,8.3327,0.00062837,7.8584,0.0009611,8.3084,0.00056081,8.1552,0.0007207,8.5219,0.00044044,8.1327,0.00073461,8.5056,0.00045036,1
6.4215,0.0037706,6.9848,0.0022379,6.3316,0.003698,6.8916,0.0021157,6.7299,0.0025731,7.2621,0.0015126,6.6918,0.00266,7.2208,0.0015761,1
6.9242,0.0028769,7.4024,0.0017015,6.8748,0.0027107,7.3614,0.0015651,7.2039,0.0019586,7.6108,0.0012065,7.1811,0.0019814,7.5871,0.0012262,1
6.3059,0.0042687,6.8616,0.0025452,6.2279,0.0041398,6.7827,0.002396,6.6157,0.0029125,7.1383,0.0017489,6.5954,0.002959,7.1178,0.0017546,1
8.5105,0.00031416,8.8612,0.0002045,8.1673,0.00050302,8.5866,0.00030241,8.6132,0.0002814,8.9275,0.00018832,8.6455,0.00026513,8.9546,0.00017849,1
7.487,0.00084852,7.9679,0.0005073,7.1515,0.0013098,7.6634,0.00075263,7.6541,0.00071647,8.0827,0.00044716,7.6634,0.00069071,8.0938,0.00043081,1
7.742,0.00061886,8.2765,0.00035615,7.452,0.00086042,8.0063,0.00049435,7.96,0.00049067,8.4685,0.00029087,7.9786,0.00046705,8.4874,0.0002775,1
7.7404,0.00065052,8.2105,0.00038872,7.4061,0.0010254,7.9077,0.00059318,7.8764,0.00057095,8.2967,0.00035733,7.9291,0.00052465,8.3498,0.00032766,1
