0.04923,0.074355,0.075145,0.13198,0.18253,0.14976,0.094863,0.074406,0.061575,0.10616,1
0.055913,0.079278,0.079456,0.12764,0.16713,0.14139,0.091317,0.076905,0.064764,0.11621,1
0.014131,0.031451,0.048031,0.17404,0.34448,0.21426,0.074814,0.032599,0.024997,0.041195,1
0.013545,0.034716,0.043644,0.1633,0.31497,0.22656,0.084022,0.034512,0.035149,0.049587,1
0.011453,0.034257,0.038236,0.16093,0.32415,0.23202,0.082466,0.034614,0.034435,0.047444,1
0.013162,0.034027,0.045557,0.16605,0.33037,0.22153,0.079278,0.035277,0.029997,0.04474,1
0.015407,0.035226,0.048056,0.17475,0.32785,0.2137,0.07841,0.034129,0.027778,0.044689,1
0.048592,0.075349,0.077722,0.13516,0.17894,0.14626,0.093332,0.07489,0.06206,0.10769,1
0.013315,0.032446,0.044995,0.16644,0.324,0.22314,0.079966,0.035379,0.032038,0.048286,1
0.090144,0.10216,0.060989,0.083359,0.12131,0.09624,0.074227,0.10109,0.10221,0.16827,1
0.0074737,0.030048,0.02339,0.1294,0.30777,0.24857,0.083997,0.051984,0.063335,0.054025,1
0.0078053,0.030558,0.024207,0.12884,0.29897,0.24923,0.088333,0.053642,0.064432,0.053974,1
0.0081624,0.029436,0.025584,0.13981,0.32721,0.23985,0.084303,0.0427,0.052367,0.050582,1
0.051423,0.077416,0.065682,0.12519,0.19881,0.14062,0.083639,0.076089,0.069151,0.11198,1
0.0072187,0.033083,0.024283,0.13376,0.30777,0.24133,0.084736,0.048669,0.060428,0.058718,1
0.04548,0.075656,0.061626,0.12812,0.19978,0.14845,0.090552,0.073283,0.06711,0.10994,1
0.047368,0.075171,0.064789,0.12657,0.20393,0.14272,0.085706,0.078972,0.068054,0.10672,1
0.04724,0.074916,0.064585,0.1294,0.19378,0.14504,0.089455,0.077543,0.068743,0.1093,1
0.041577,0.071166,0.059662,0.12994,0.19939,0.15705,0.091368,0.074686,0.069865,0.1053,1
0.0087236,0.032599,0.028671,0.13698,0.33772,0.23281,0.085425,0.041297,0.046857,0.048924,1
0.051908,0.078155,0.067595,0.1296,0.18865,0.13726,0.087083,0.077696,0.069636,0.11241,1
0.008494,0.030227,0.028288,0.14057,0.34963,0.23179,0.076905,0.041424,0.044587,0.048082,1
0.045735,0.073079,0.064611,0.13083,0.19572,0.1459,0.090016,0.074125,0.06882,0.11116,1
0.051092,0.077314,0.064891,0.123,0.19597,0.14039,0.087313,0.077722,0.068411,0.11389,1
0.0066575,0.030941,0.02413,0.13088,0.30974,0.25421,0.08846,0.046934,0.058897,0.049153,1
0.0092593,0.032293,0.027115,0.13358,0.32604,0.23939,0.084379,0.044077,0.052724,0.051143,1
0.052597,0.081114,0.064177,0.11506,0.19738,0.13777,0.083537,0.082058,0.071472,0.11484,1
0.0086216,0.030482,0.026808,0.13414,0.33634,0.23727,0.083461,0.04372,0.049128,0.05002,1
0.0075758,0.030941,0.023186,0.1321,0.31757,0.2499,0.083359,0.04826,0.060121,0.046985,1
0.010076,0.031961,0.034614,0.14504,0.36348,0.2135,0.076574,0.038619,0.038976,0.047164,1
0.0099735,0.030022,0.030252,0.14534,0.35813,0.22306,0.077849,0.039792,0.04043,0.045148,1
0.0073207,0.029206,0.023952,0.13761,0.31323,0.24702,0.085119,0.046908,0.058336,0.051296,1
0.0094123,0.032828,0.030201,0.14366,0.34695,0.22528,0.079354,0.040761,0.042317,0.04923,1
0.039001,0.072467,0.058872,0.1296,0.20531,0.15606,0.09244,0.075681,0.068207,0.10236,1
0.044434,0.074406,0.065121,0.1256,0.20342,0.15004,0.089073,0.074686,0.066371,0.10685,1
0.0081114,0.029614,0.022702,0.13348,0.31058,0.24967,0.084864,0.049638,0.059509,0.051831,1
0.0091317,0.031706,0.029232,0.13805,0.33902,0.22962,0.08341,0.043541,0.046883,0.049408,1
0.048541,0.078589,0.065631,0.12404,0.20011,0.14167,0.083639,0.077849,0.068284,0.11165,1
0.044179,0.074584,0.064203,0.12925,0.1961,0.15067,0.089838,0.075069,0.069228,0.10688,1
0.0092338,0.032624,0.031272,0.14096,0.35433,0.22472,0.078155,0.04094,0.040685,0.047087,1
0.0073717,0.029971,0.023339,0.12907,0.3091,0.25347,0.084787,0.049153,0.061065,0.052673,1
0.048669,0.074967,0.064381,0.12636,0.19649,0.14532,0.087057,0.076752,0.068513,0.11149,1
0.0072442,0.029487,0.022345,0.13062,0.30033,0.25316,0.089812,0.049587,0.063386,0.054025,1
0.04298,0.073513,0.061499,0.13134,0.19728,0.14672,0.094276,0.07512,0.06859,0.10869,1
0.049536,0.077263,0.065427,0.12458,0.19396,0.14552,0.085195,0.077007,0.068182,0.11333,1
0.044511,0.074508,0.063973,0.13057,0.19575,0.14733,0.092975,0.075196,0.068386,0.1068,1
0.050148,0.076217,0.064942,0.12575,0.1945,0.1457,0.085042,0.076242,0.068513,0.11295,1
0.044434,0.075681,0.06007,0.12458,0.20136,0.15078,0.087925,0.075426,0.07109,0.10866,1
0.047495,0.075936,0.065478,0.1246,0.20046,0.14037,0.090246,0.075477,0.06808,0.11185,1
0.052469,0.077849,0.06609,0.12356,0.19832,0.13937,0.082874,0.078589,0.06785,0.11302,1
0.0097694,0.029334,0.029079,0.14748,0.35315,0.22582,0.076956,0.042139,0.040251,0.046016,1
0.038797,0.074202,0.061626,0.12774,0.20824,0.15427,0.09096,0.073385,0.067723,0.10305,1
0.04298,0.07438,0.064432,0.13085,0.1958,0.14912,0.090195,0.075477,0.068156,0.10861,1
0.0093103,0.027727,0.027115,0.13902,0.33616,0.23477,0.083461,0.042394,0.049485,0.050556,1
0.041016,0.07489,0.060223,0.12991,0.19962,0.14978,0.092644,0.074967,0.071192,0.10575,1
0.0075247,0.029436,0.02436,0.13126,0.30385,0.24579,0.087542,0.051704,0.064381,0.054153,1
0.038976,0.06961,0.059892,0.13486,0.21212,0.15947,0.089914,0.070988,0.06456,0.099607,1
0.048388,0.078461,0.065274,0.12353,0.19393,0.1433,0.085757,0.078232,0.069916,0.1132,1
0.037267,0.071855,0.060223,0.12848,0.20074,0.15784,0.092669,0.075426,0.070886,0.10461,1
0.0079584,0.028084,0.024258,0.13641,0.31683,0.24344,0.089124,0.047852,0.056933,0.049102,1
0.044205,0.064815,0.047164,0.11626,0.18327,0.18141,0.084201,0.082976,0.095883,0.099811,1
0.0059943,0.022753,0.021375,0.13113,0.30252,0.25454,0.071829,0.052367,0.074839,0.062647,1
0.022753,0.046628,0.041654,0.13386,0.20773,0.19888,0.086547,0.074661,0.095118,0.092159,1
0.020049,0.043312,0.039001,0.13198,0.19715,0.20898,0.088766,0.076599,0.12473,0.069432,1
0.0049485,0.022319,0.019003,0.12636,0.28635,0.25316,0.076421,0.060274,0.096903,0.054255,1
0.021937,0.044256,0.041858,0.12937,0.20562,0.21136,0.086496,0.072569,0.10336,0.08318,1
0.020865,0.042241,0.040914,0.13846,0.23209,0.20789,0.084354,0.067162,0.07841,0.087619,1
0.0043873,0.021579,0.016886,0.11843,0.25758,0.27002,0.077926,0.056066,0.1381,0.039027,1
0.0063004,0.021809,0.021911,0.13817,0.32328,0.24482,0.072238,0.053183,0.067825,0.050454,1
0.025278,0.051959,0.045455,0.13687,0.21801,0.20404,0.085629,0.070044,0.082696,0.080017,1
0.0073207,0.032752,0.025176,0.13437,0.31721,0.24301,0.074151,0.049918,0.067748,0.048337,1
0.024487,0.047827,0.044307,0.13555,0.2138,0.19957,0.08591,0.070835,0.085093,0.092618,1
0.019258,0.04321,0.036221,0.13565,0.19427,0.20903,0.090552,0.070631,0.13346,0.067723,1
0.025176,0.045812,0.046398,0.13667,0.21926,0.20199,0.086904,0.070784,0.079737,0.087262,1
0.0051015,0.019233,0.016682,0.11989,0.26199,0.27148,0.076446,0.056703,0.13371,0.038772,1
0.0045914,0.021044,0.017141,0.12593,0.26773,0.26472,0.075554,0.067289,0.11555,0.040455,1
0.0060708,0.022472,0.022243,0.13792,0.33073,0.24852,0.077441,0.050709,0.066396,0.037496,1
0.02339,0.045608,0.042343,0.13448,0.21327,0.20355,0.085042,0.073538,0.085655,0.093128,1
0.0055862,0.020125,0.019207,0.12159,0.28206,0.26155,0.076778,0.058438,0.11126,0.043388,1
0.021477,0.046755,0.043899,0.13376,0.20738,0.20307,0.08744,0.073054,0.10088,0.082288,1
0.025737,0.049434,0.048031,0.14014,0.23181,0.20148,0.089455,0.068845,0.077135,0.067927,1
0.023901,0.048975,0.041934,0.13335,0.20592,0.20154,0.087695,0.072416,0.092133,0.092133,1
0.0048209,0.020508,0.015662,0.11846,0.25525,0.27043,0.074814,0.053515,0.14731,0.039231,1
0.0061218,0.023237,0.021937,0.13287,0.29943,0.2499,0.075451,0.052699,0.077977,0.060376,1
0.019029,0.044256,0.037471,0.1319,0.19493,0.21161,0.08767,0.069177,0.13692,0.067034,1
0.020151,0.046092,0.035838,0.13131,0.19557,0.20865,0.087568,0.073385,0.13213,0.069304,1
0.0053056,0.025839,0.01732,0.12478,0.24061,0.26819,0.076854,0.05979,0.13384,0.04747,1
0.0048209,0.023237,0.01783,0.1254,0.26046,0.26138,0.079456,0.063897,0.11881,0.044715,1
0.0046424,0.022294,0.015075,0.12315,0.25625,0.26979,0.078104,0.059254,0.13381,0.037624,1
0.0063259,0.025431,0.022345,0.13195,0.30466,0.24982,0.072799,0.055862,0.069712,0.061091,1
0.0057902,0.023059,0.018442,0.12675,0.27117,0.25842,0.077109,0.060836,0.11522,0.04321,1
0.0049485,0.021783,0.019717,0.13085,0.29676,0.25365,0.073589,0.055989,0.084634,0.058081,1
0.0064024,0.021707,0.021605,0.13445,0.29479,0.24964,0.074635,0.055249,0.079125,0.062392,1
0.025099,0.047597,0.046296,0.13529,0.22699,0.2048,0.085476,0.068437,0.08369,0.076319,1
0.023441,0.04826,0.044077,0.13955,0.21513,0.19949,0.08591,0.071523,0.081675,0.090935,1
0.026783,0.049816,0.04849,0.13414,0.23038,0.20103,0.089073,0.065504,0.083359,0.071421,1
0.0064024,0.020508,0.021503,0.13376,0.31882,0.24814,0.073717,0.052571,0.068309,0.05627,1
0.021886,0.046245,0.044715,0.13427,0.20633,0.20786,0.085399,0.072544,0.090833,0.089914,1
0.0051525,0.026808,0.017651,0.12251,0.2437,0.26699,0.077058,0.05831,0.13606,0.045761,1
0.022957,0.04747,0.043414,0.13823,0.21018,0.2009,0.085808,0.0716,0.084252,0.095194,1
0.0045659,0.019641,0.016784,0.12042,0.25281,0.27033,0.076854,0.055862,0.14363,0.039103,1
0.0050505,0.0201,0.017881,0.1229,0.28097,0.26316,0.07489,0.060759,0.10966,0.044638,1
0.020432,0.046169,0.040812,0.12991,0.20485,0.21049,0.086114,0.073003,0.11157,0.07665,1
0.0057647,0.021835,0.021911,0.13608,0.32173,0.25224,0.073258,0.051474,0.072697,0.043006,1
0.019105,0.045199,0.039613,0.1332,0.21773,0.21082,0.084889,0.069687,0.096623,0.083129,1
0.024207,0.050505,0.046194,0.13547,0.21926,0.19886,0.086675,0.070401,0.082364,0.086063,1
0.0201,0.043592,0.040225,0.13106,0.21618,0.2096,0.086853,0.06961,0.10226,0.080527,1
0.027268,0.050429,0.048362,0.13465,0.22607,0.20258,0.087389,0.066065,0.082441,0.074737,1
0.0046679,0.020177,0.016784,0.12052,0.26051,0.26791,0.075196,0.054076,0.14116,0.039001,1
0.021197,0.044409,0.03821,0.12994,0.19909,0.20618,0.086267,0.075554,0.12366,0.075502,1
0.0047444,0.021324,0.01584,0.12325,0.25176,0.26673,0.07739,0.058157,0.14075,0.040047,1
0.035124,0.06331,0.045633,0.11142,0.24837,0.19725,0.078053,0.069457,0.064024,0.087364,1
0.017422,0.045557,0.035634,0.1245,0.24594,0.24638,0.086216,0.061499,0.067544,0.069304,1
0.0059178,0.02992,0.02339,0.12846,0.35466,0.2663,0.072135,0.038695,0.040149,0.040379,1
0.01885,0.044485,0.038593,0.12695,0.25464,0.24569,0.08369,0.057979,0.061575,0.067544,1
0.019666,0.047113,0.038695,0.12777,0.26344,0.23584,0.082849,0.056729,0.062953,0.064942,1
0.0045148,0.02288,0.016605,0.11756,0.32469,0.30045,0.078181,0.042853,0.051704,0.040557,1
0.0048464,0.02186,0.015203,0.11228,0.28347,0.31428,0.081165,0.05099,0.072773,0.043133,1
0.0054586,0.020967,0.021375,0.12596,0.37448,0.27464,0.070273,0.034792,0.039282,0.032777,1
0.019692,0.043644,0.041807,0.12542,0.27551,0.23656,0.082364,0.056474,0.055964,0.06257,1
0.0041322,0.021681,0.016248,0.1221,0.32009,0.29813,0.074763,0.046908,0.055964,0.03997,1
0.0042853,0.020661,0.016401,0.12037,0.3317,0.29482,0.0754,0.043133,0.055734,0.037496,1
0.021937,0.048056,0.044128,0.12453,0.27773,0.22995,0.080885,0.05553,0.05252,0.064738,1
0.013723,0.042496,0.031374,0.12223,0.22906,0.26143,0.092057,0.064407,0.078665,0.06456,1
0.0044893,0.023033,0.015789,0.11991,0.30045,0.30186,0.078589,0.047138,0.062315,0.046424,1
0.017167,0.045684,0.034359,0.12463,0.25179,0.24056,0.085425,0.061295,0.06836,0.070733,1
0.016988,0.045939,0.036935,0.12177,0.25255,0.24528,0.08341,0.060325,0.064152,0.072646,1
0.019284,0.046296,0.039741,0.1245,0.2588,0.24418,0.080476,0.058514,0.062723,0.065478,1
0.016095,0.043184,0.033415,0.12228,0.23857,0.25375,0.087364,0.063692,0.073334,0.068309,1
0.0042343,0.021605,0.013468,0.11864,0.28217,0.30818,0.080783,0.053234,0.069967,0.047725,1
0.016427,0.041654,0.033364,0.12203,0.22975,0.25658,0.084966,0.066371,0.077977,0.070886,1
0.014259,0.042062,0.030686,0.12407,0.23319,0.25724,0.085578,0.067519,0.078563,0.06683,1
0.0045148,0.022243,0.016121,0.11591,0.30515,0.30165,0.078614,0.048924,0.059866,0.047011,1
0.0042343,0.021426,0.01987,0.12208,0.35708,0.28495,0.073232,0.036603,0.047036,0.033491,1
0.016758,0.04548,0.034716,0.12055,0.24589,0.25533,0.085706,0.062366,0.066447,0.066753,1
0.018468,0.04446,0.039078,0.12351,0.25166,0.24842,0.083588,0.059178,0.063157,0.068488,1
0.0045659,0.025508,0.015432,0.11609,0.26127,0.31122,0.081803,0.054918,0.081624,0.047572,1
0.0046169,0.02084,0.01459,0.11746,0.26581,0.3139,0.081471,0.055938,0.083078,0.042292,1
0.0043108,0.021069,0.013749,0.11478,0.2854,0.31441,0.077696,0.052954,0.070095,0.045531,1
0.0043363,0.021197,0.015483,0.11848,0.29716,0.30938,0.078538,0.049918,0.058132,0.047368,1
0.0033925,0.020151,0.014029,0.11578,0.27314,0.31655,0.081267,0.054714,0.078053,0.042929,1
0.016733,0.043414,0.034461,0.12384,0.24727,0.2462,0.08721,0.062315,0.067876,0.070682,1
0.019896,0.045301,0.039282,0.12565,0.27571,0.23572,0.084379,0.056244,0.054127,0.063692,1
0.0040812,0.022753,0.013519,0.11353,0.26699,0.31336,0.083078,0.056142,0.082696,0.043848,1
0.016529,0.045199,0.034027,0.12057,0.23873,0.25607,0.08466,0.060989,0.070529,0.072697,1
0.0042598,0.020432,0.014641,0.1179,0.29543,0.30948,0.077467,0.046908,0.067978,0.045506,1
0.021146,0.047572,0.044358,0.12874,0.28979,0.22056,0.078002,0.055989,0.050224,0.063616,1
0.017014,0.045276,0.035379,0.1208,0.24161,0.24908,0.086012,0.062953,0.06882,0.073054,1
0.0048464,0.02112,0.020406,0.12108,0.35685,0.29127,0.07058,0.035685,0.042292,0.035864,1
0.0043873,0.025023,0.01556,0.11657,0.27512,0.31053,0.082313,0.049969,0.074151,0.046373,1
0.016682,0.043797,0.033236,0.12073,0.24434,0.25194,0.086445,0.062111,0.06785,0.072875,1
0.022166,0.047929,0.044689,0.1294,0.28512,0.22033,0.077441,0.05553,0.05224,0.065146,1
0.0040812,0.021146,0.014871,0.11677,0.28757,0.31316,0.077518,0.049587,0.069049,0.046245,1
0.0044638,0.02112,0.016656,0.11779,0.32152,0.30061,0.074788,0.043822,0.057316,0.041909,1
0.019131,0.046322,0.038797,0.12371,0.26842,0.24128,0.083716,0.054892,0.059433,0.064305,1
0.0041577,0.02163,0.013545,0.11489,0.26092,0.31693,0.081471,0.056168,0.085399,0.044893,1
0.0035966,0.023799,0.01334,0.11272,0.27951,0.30428,0.081624,0.049689,0.07887,0.052571,1
0.0053566,0.020457,0.018289,0.12073,0.33456,0.29775,0.07461,0.039996,0.049153,0.039103,1
0.0047444,0.021911,0.015509,0.11904,0.29706,0.30599,0.078538,0.047342,0.06507,0.044791,1
0.016299,0.043541,0.034257,0.12126,0.24291,0.25502,0.086292,0.061346,0.068666,0.070401,1
0.0061218,0.024972,0.021044,0.12364,0.35723,0.28265,0.069763,0.037675,0.041501,0.035405,1
0.015942,0.044409,0.032114,0.12101,0.23018,0.25839,0.085935,0.06331,0.077084,0.071625,1
0.050531,0.073615,0.072238,0.13325,0.19021,0.14366,0.086802,0.074278,0.063795,0.11162,1
0.0073462,0.031885,0.030073,0.13948,0.34443,0.24242,0.077875,0.03895,0.040021,0.047521,1
0.03117,0.055249,0.063386,0.1522,0.25107,0.17712,0.088868,0.057341,0.047087,0.076497,1
0.02737,0.053617,0.059586,0.14932,0.25247,0.18371,0.090654,0.056066,0.049714,0.077492,1
0.006683,0.027166,0.023008,0.13218,0.32887,0.25803,0.081318,0.042419,0.051959,0.048362,1
0.008392,0.032675,0.029053,0.14055,0.34734,0.2386,0.078563,0.040251,0.0377,0.046883,1
0.0074992,0.031936,0.026911,0.13422,0.32793,0.25571,0.080757,0.042368,0.0465,0.046169,1
0.0068105,0.02487,0.022804,0.13664,0.34874,0.25826,0.077365,0.040889,0.040914,0.0427,1
0.0079329,0.026426,0.03089,0.15049,0.3756,0.23232,0.071982,0.032777,0.031196,0.040379,1
0.006734,0.027421,0.025941,0.13685,0.34718,0.25082,0.07716,0.037369,0.043363,0.047164,1
0.01005,0.030864,0.033083,0.1484,0.37274,0.22768,0.073207,0.032293,0.031502,0.040174,1
0.0081114,0.02612,0.027242,0.14483,0.36922,0.24038,0.073462,0.035226,0.036629,0.038772,1
0.030941,0.057494,0.06229,0.1506,0.24518,0.17751,0.090603,0.057265,0.048515,0.079609,1
0.0066065,0.024972,0.021171,0.13504,0.34124,0.25605,0.080553,0.041526,0.046347,0.0465,1
0.0068871,0.027599,0.024691,0.13644,0.34216,0.25148,0.079507,0.038899,0.045455,0.046883,1
0.0064789,0.026604,0.022829,0.13004,0.33558,0.26125,0.082951,0.041195,0.047011,0.046067,1
0.0069636,0.025661,0.027829,0.13922,0.37616,0.24056,0.074508,0.034129,0.035762,0.039205,1
0.024717,0.054178,0.051729,0.14366,0.24809,0.19013,0.09596,0.05831,0.05326,0.079966,1
0.0065299,0.024207,0.021732,0.13425,0.33838,0.26033,0.079686,0.044332,0.046449,0.044103,1
0.0061983,0.027064,0.023467,0.13381,0.33775,0.25918,0.079201,0.041016,0.047011,0.045301,1
0.028773,0.056142,0.058821,0.15055,0.25454,0.18039,0.089277,0.054918,0.048975,0.07762,1
0.0074227,0.028415,0.02913,0.13805,0.34486,0.24638,0.078997,0.03844,0.04043,0.047878,1
0.0078053,0.025814,0.029869,0.14402,0.3755,0.23694,0.074967,0.032344,0.033287,0.03946,1
0.031961,0.056423,0.063616,0.15187,0.24452,0.17618,0.088282,0.058744,0.048745,0.07966,1
0.027931,0.056754,0.058591,0.14881,0.24424,0.18457,0.09096,0.058208,0.049791,0.080145,1
0.0061983,0.028007,0.021783,0.13391,0.32395,0.25913,0.084379,0.04321,0.052928,0.0465,1
0.0097439,0.02788,0.035379,0.14924,0.38708,0.22347,0.068207,0.031936,0.027268,0.039792,1
0.0085961,0.028288,0.03168,0.15052,0.38511,0.23105,0.06933,0.031221,0.026553,0.037649,1
0.0070146,0.026349,0.026298,0.13968,0.35795,0.246,0.077977,0.036731,0.038312,0.043695,1
0.0088511,0.02839,0.030073,0.14486,0.37233,0.23607,0.073998,0.032726,0.03344,0.039256,1
0.0075247,0.025941,0.027931,0.1444,0.37407,0.23875,0.073003,0.035328,0.033874,0.03918,1
0.030507,0.056729,0.063565,0.14958,0.25005,0.1759,0.09022,0.057112,0.047827,0.078512,1
0.0074227,0.026298,0.028135,0.14509,0.37083,0.2399,0.073462,0.034639,0.034512,0.039715,1
0.0063769,0.024972,0.023518,0.13624,0.34828,0.25689,0.07716,0.041246,0.042343,0.04298,1
0.027752,0.054561,0.057902,0.15289,0.25314,0.18187,0.090731,0.0553,0.048643,0.077212,1
0.028288,0.055989,0.060785,0.14861,0.24518,0.18072,0.092184,0.057086,0.051321,0.079839,1
0.031145,0.055249,0.064738,0.15307,0.2524,0.1785,0.084787,0.055709,0.046806,0.077594,1
0.0068105,0.025584,0.025686,0.14195,0.36756,0.24352,0.076217,0.035634,0.037522,0.039511,1
0.024742,0.054382,0.052954,0.15014,0.25607,0.18557,0.091266,0.056397,0.052418,0.076064,1
0.0065555,0.025763,0.023518,0.13904,0.35211,0.25023,0.078079,0.040353,0.041246,0.043108,1
0.0090807,0.027242,0.032548,0.1482,0.3793,0.22837,0.071141,0.033338,0.031808,0.038976,1
0.0076523,0.02765,0.02992,0.14292,0.37366,0.23651,0.073564,0.034741,0.033619,0.039766,1
0.022676,0.054102,0.049587,0.14493,0.25265,0.19289,0.094786,0.056958,0.054714,0.076701,1
0.006632,0.026247,0.024462,0.13608,0.34277,0.25538,0.077824,0.040838,0.043822,0.045939,1
0.0074737,0.027013,0.028441,0.14223,0.36675,0.24046,0.074355,0.035609,0.036297,0.041373,1
0.024921,0.054255,0.056729,0.14891,0.2573,0.18447,0.090909,0.05678,0.049969,0.075758,1
0.0081879,0.02788,0.028339,0.14223,0.35688,0.24638,0.07614,0.035507,0.037598,0.040863,1
0.0070656,0.028033,0.026196,0.14358,0.35364,0.24158,0.079558,0.036833,0.040404,0.043108,1
0.0067595,0.025125,0.02385,0.13351,0.3516,0.25951,0.074329,0.038236,0.043924,0.043159,1
0.0314,0.057112,0.062723,0.14963,0.24651,0.177,0.088435,0.058565,0.048796,0.079839,1
0.0094633,0.029869,0.03367,0.15152,0.38532,0.22217,0.069355,0.030966,0.027548,0.040123,1
0.052852,0.087491,0.063539,0.11101,0.1987,0.13167,0.082007,0.087466,0.072033,0.11323,1
0.026579,0.059968,0.05451,0.13675,0.25441,0.17383,0.089863,0.065631,0.055454,0.083002,1
0.0068871,0.023773,0.026528,0.14238,0.38139,0.23459,0.076523,0.035456,0.034945,0.037522,1
0.027293,0.059229,0.052903,0.13902,0.25579,0.17508,0.08943,0.065657,0.055249,0.080349,1
0.028824,0.062851,0.058463,0.13675,0.25538,0.16955,0.088154,0.065504,0.055428,0.079099,1
0.0074482,0.022727,0.029206,0.14692,0.41141,0.2188,0.068564,0.032497,0.027778,0.034639,1
0.0063769,0.025253,0.026043,0.1444,0.38267,0.23579,0.076064,0.032803,0.033874,0.036731,1
0.024258,0.059025,0.05076,0.14294,0.25255,0.18294,0.088945,0.063795,0.055275,0.079507,1
0.0073972,0.025099,0.030303,0.14029,0.38131,0.23189,0.07637,0.034537,0.033925,0.038874,1
0.024819,0.059025,0.051882,0.14154,0.25816,0.1796,0.089532,0.061218,0.055556,0.078665,1
0.0067085,0.023722,0.026962,0.14208,0.38698,0.23388,0.076778,0.033721,0.033491,0.035685,1
0.0062239,0.025839,0.020916,0.13399,0.33632,0.25525,0.085272,0.043006,0.051117,0.042062,1
