1.4316,1.352,1.2967,1.2577,1.2285,1.2038,1.1858,1.1703,1.1605,1.1482,1.14,1.1346,1.1287,1.1212,1.1189,1.1101,1.0946,1.1137,1.097,1
1.4302,1.2893,1.2263,1.1871,1.1627,1.1441,1.1332,1.1195,1.1127,1.1037,1.0973,1.0911,1.0844,1.0813,1.0781,1.0738,1.0656,1.0619,1.0659,1
1.4346,1.3419,1.292,1.2513,1.2215,1.2011,1.1848,1.1758,1.1616,1.1474,1.1439,1.1377,1.1325,1.1277,1.1144,1.1237,1.124,1.113,1.1163,1
1.4057,1.2849,1.2277,1.1906,1.167,1.1482,1.1355,1.1278,1.116,1.1087,1.1016,1.0947,1.0963,1.0825,1.0881,1.0794,1.0768,1.0718,1.0692,1
1.4235,1.2846,1.2227,1.1857,1.1608,1.1406,1.1288,1.1186,1.1073,1.0999,1.0943,1.0856,1.0815,1.0814,1.0729,1.0729,1.0629,1.0607,1.0584,1
1.4242,1.3459,1.2911,1.2506,1.2194,1.198,1.1796,1.1664,1.1532,1.1419,1.1361,1.1274,1.1198,1.1117,1.1143,1.0982,1.1016,1.0969,1.094,1
1.4348,1.3448,1.288,1.2497,1.2186,1.1972,1.1765,1.1681,1.1591,1.1452,1.1333,1.1302,1.1292,1.1119,1.1264,1.106,1.1006,1.1125,1.1099,1
1.4206,1.3418,1.2882,1.2492,1.2178,1.1974,1.1789,1.1652,1.1552,1.1428,1.1351,1.13,1.122,1.1116,1.1103,1.0989,1.1018,1.0942,1.0931,1
1.4257,1.3415,1.2858,1.2497,1.2169,1.1953,1.1748,1.1612,1.1541,1.1425,1.1305,1.1286,1.1182,1.1143,1.1138,1.1067,1.0954,1.1131,1.0903,1
1.4248,1.345,1.2906,1.2487,1.219,1.1951,1.1777,1.163,1.1502,1.1455,1.1343,1.1268,1.1157,1.1132,1.1121,1.1001,1.1027,1.0943,1.0969,1
1.4237,1.2848,1.2226,1.1851,1.1613,1.1431,1.1287,1.1208,1.1086,1.1005,1.0959,1.0884,1.0848,1.0799,1.0756,1.0673,1.0715,1.0644,1.0594,1
1.417,1.2851,1.223,1.1878,1.1618,1.1463,1.1315,1.1204,1.1092,1.1021,1.0958,1.0889,1.0846,1.0842,1.0768,1.0725,1.0665,1.0649,1.0648,1
1.4247,1.2847,1.2223,1.1866,1.1621,1.1452,1.1318,1.1182,1.1129,1.1061,1.1001,1.0875,1.0888,1.084,1.079,1.0709,1.0764,1.074,1.0692,1
1.4089,1.2763,1.2153,1.178,1.1548,1.1362,1.1244,1.1129,1.1034,1.0964,1.0888,1.0831,1.0778,1.0723,1.0688,1.0625,1.0605,1.0549,1.0542,1
1.4095,1.2815,1.2211,1.1849,1.1631,1.1449,1.1314,1.1182,1.1105,1.1012,1.0979,1.0903,1.0859,1.0816,1.0748,1.0774,1.0676,1.0633,1.0636,1
1.4293,1.3429,1.2875,1.2496,1.2167,1.1993,1.1793,1.1618,1.1543,1.1477,1.1363,1.1269,1.1228,1.1158,1.114,1.0955,1.1151,1.0942,1.0916,1
1.4237,1.2859,1.2235,1.1868,1.1634,1.1435,1.1298,1.1191,1.1116,1.102,1.0978,1.0893,1.0883,1.0843,1.0734,1.0763,1.0719,1.0663,1.0621,1
1.4027,1.272,1.2124,1.1776,1.1532,1.1364,1.1245,1.1133,1.1034,1.096,1.0885,1.0858,1.0797,1.0764,1.0724,1.0651,1.0623,1.0571,1.057,1
1.4231,1.3403,1.2861,1.2448,1.214,1.1913,1.1737,1.156,1.1469,1.1384,1.1317,1.1268,1.1198,1.1099,1.1004,1.1011,1.0875,1.0963,1.094,1
1.4225,1.2832,1.222,1.1847,1.1602,1.141,1.1287,1.1174,1.1062,1.0997,1.0938,1.0869,1.0803,1.0754,1.0771,1.0646,1.0697,1.0587,1.0624,1
1.4015,1.2842,1.2244,1.1896,1.163,1.1452,1.1283,1.1205,1.1126,1.1031,1.095,1.0886,1.0817,1.081,1.0734,1.0725,1.0644,1.0715,1.0658,1
1.4253,1.3414,1.2867,1.2465,1.2167,1.192,1.1733,1.16,1.1475,1.1392,1.1319,1.1251,1.1175,1.1105,1.1041,1.1004,1.101,1.0979,1.0917,1
1.4168,1.2846,1.2253,1.1901,1.1654,1.1472,1.131,1.1211,1.1115,1.1016,1.0945,1.0885,1.082,1.0761,1.0739,1.0686,1.0673,1.0615,1.0628,1
1.4177,1.2831,1.2203,1.1854,1.1607,1.1442,1.1282,1.1193,1.1062,1.1003,1.0936,1.0852,1.086,1.0774,1.0726,1.0677,1.063,1.059,1.0617,1
1.4235,1.2828,1.2231,1.1871,1.1626,1.146,1.133,1.1209,1.1126,1.1044,1.098,1.0912,1.0888,1.0854,1.0751,1.0759,1.066,1.0657,1.0673,1
1.4264,1.3447,1.2894,1.2497,1.2189,1.1961,1.1772,1.1662,1.1525,1.1443,1.1343,1.1252,1.1246,1.1171,1.1133,1.1052,1.1056,1.0978,1.0945,1
1.4253,1.3413,1.2872,1.2461,1.218,1.1973,1.1788,1.1614,1.1506,1.1452,1.1354,1.1299,1.1215,1.1154,1.1139,1.1133,1.0927,1.1067,1.0935,1
1.4265,1.3477,1.293,1.2552,1.224,1.2007,1.1803,1.1685,1.1582,1.1437,1.1359,1.1246,1.1243,1.1195,1.1041,1.1033,1.0956,1.101,1.0994,1
1.4299,1.3409,1.2855,1.2456,1.2155,1.1956,1.1764,1.1687,1.1512,1.1407,1.132,1.1317,1.1241,1.1216,1.1019,1.1148,1.0995,1.0931,1.1032,1
1.4404,1.3508,1.2997,1.2584,1.2301,1.2089,1.1898,1.1762,1.1632,1.1522,1.1459,1.1371,1.1327,1.1283,1.1276,1.1018,1.1284,1.1147,1.1128,1
1.4196,1.2845,1.223,1.1862,1.1612,1.1434,1.1315,1.1179,1.1106,1.1048,1.0989,1.0927,1.0885,1.078,1.0825,1.0756,1.0726,1.0624,1.0653,1
1.4128,1.2781,1.2175,1.1804,1.1552,1.1374,1.1239,1.1123,1.1027,1.096,1.0898,1.0828,1.0759,1.0718,1.069,1.0667,1.0598,1.057,1.0575,1
1.4163,1.3385,1.2852,1.2451,1.2146,1.1947,1.1736,1.1642,1.1524,1.1415,1.1319,1.1277,1.1196,1.1127,1.1094,1.1028,1.0947,1.0939,1.0939,1
1.4359,1.3421,1.2883,1.2438,1.2157,1.1914,1.1767,1.1603,1.1514,1.1392,1.1311,1.1249,1.1272,1.1117,1.1141,1.1083,1.0915,1.1095,1.1024,1
1.4264,1.3401,1.288,1.2496,1.221,1.1993,1.1804,1.1696,1.1559,1.1502,1.1425,1.1269,1.1324,1.1175,1.1262,1.1092,1.1193,1.1121,1.1021,1
1.4249,1.3423,1.2891,1.2505,1.2209,1.2004,1.1799,1.1656,1.1584,1.1436,1.1331,1.1255,1.1285,1.1164,1.1087,1.1081,1.1059,1.093,1.1066,1
1.426,1.3442,1.2868,1.2461,1.2158,1.1965,1.1739,1.1618,1.1504,1.1359,1.1289,1.12,1.1159,1.1064,1.1126,1.1,1.1022,1.0941,1.0958,1
1.4156,1.2819,1.2219,1.1867,1.1622,1.1435,1.1305,1.1191,1.1145,1.1046,1.1003,1.0954,1.0896,1.0851,1.0769,1.0741,1.0696,1.0666,1.0619,1
1.4307,1.3445,1.2896,1.2491,1.2185,1.1975,1.181,1.167,1.1526,1.1431,1.1335,1.1279,1.1266,1.1201,1.1158,1.1039,1.1173,1.1002,1.0859,1
1.4688,1.3226,1.2696,1.2384,1.2158,1.2008,1.1862,1.1718,1.1616,1.1523,1.1426,1.1341,1.1271,1.125,1.1191,1.1167,1.1104,1.1047,1.1044,1
1.9134,1.8267,1.7709,1.7271,1.6781,1.6389,1.619,1.5884,1.5715,1.5398,1.5167,1.4908,1.4779,1.485,1.4799,1.4588,1.433,1.4155,1.4055,1
1.91,1.8222,1.7649,1.7227,1.6835,1.6323,1.6222,1.5812,1.5632,1.5412,1.5182,1.4842,1.491,1.5054,1.4883,1.4545,1.4204,1.3922,1.3827,1
1.9258,1.8478,1.8005,1.7547,1.7136,1.6663,1.6498,1.6168,1.6083,1.5744,1.5456,1.5295,1.4969,1.5001,1.4715,1.4443,1.4605,1.4727,1.4659,1
1.5552,1.4289,1.3734,1.3412,1.3182,1.2987,1.2795,1.2671,1.253,1.2402,1.2325,1.2223,1.2109,1.2018,1.1958,1.1958,1.1851,1.1816,1.1751,1
1.8782,1.785,1.7298,1.688,1.6416,1.6045,1.5832,1.5411,1.53,1.5081,1.4679,1.4348,1.4374,1.4664,1.4517,1.4143,1.3859,1.3774,1.3533,1
1.5495,1.4206,1.3664,1.3354,1.3128,1.2948,1.2763,1.2704,1.2485,1.2445,1.2343,1.2197,1.2157,1.2135,1.2125,1.21,1.2001,1.1873,1.1886,1
1.5699,1.4353,1.38,1.3461,1.3227,1.3029,1.2842,1.2698,1.261,1.2409,1.2361,1.2244,1.2192,1.2107,1.206,1.1936,1.1951,1.1889,1.1843,1
1.5413,1.42,1.3705,1.3412,1.319,1.3051,1.2903,1.2799,1.2649,1.2577,1.2376,1.2391,1.2216,1.228,1.2186,1.2172,1.2058,1.2195,1.1946,1
1.5942,1.456,1.3952,1.3612,1.3341,1.3105,1.2934,1.2846,1.2625,1.2527,1.2375,1.2358,1.2223,1.2222,1.2155,1.2199,1.1979,1.1896,1.178,1
1.875,1.7957,1.7439,1.6971,1.649,1.615,1.586,1.5441,1.5322,1.5071,1.4837,1.4737,1.4342,1.4348,1.4103,1.3862,1.3783,1.4063,1.3816,1
1.5381,1.4167,1.3661,1.3386,1.3188,1.3005,1.2856,1.2729,1.2618,1.2545,1.2481,1.2355,1.2272,1.2158,1.2037,1.2064,1.1981,1.1911,1.1902,1
1.9159,1.841,1.7971,1.75,1.7075,1.6668,1.6375,1.6083,1.5812,1.5664,1.5262,1.5122,1.4932,1.4852,1.4756,1.472,1.4336,1.4192,1.4219,1
1.5496,1.4309,1.3789,1.3506,1.3317,1.3142,1.3022,1.2907,1.2782,1.2697,1.2504,1.2415,1.2437,1.2332,1.2381,1.2343,1.2167,1.2141,1.1986,1
1.5372,1.4153,1.3634,1.3339,1.3111,1.2929,1.2806,1.2633,1.251,1.2431,1.2325,1.2278,1.21,1.2101,1.2048,1.1931,1.1812,1.1852,1.1763,1
1.9371,1.8557,1.796,1.7581,1.7152,1.6877,1.6501,1.6175,1.6016,1.5789,1.546,1.5457,1.4886,1.4904,1.515,1.5151,1.477,1.4561,1.4286,1
1.8775,1.7994,1.7431,1.6934,1.6472,1.6171,1.5798,1.5541,1.5241,1.5056,1.4816,1.455,1.4473,1.4366,1.412,1.4151,1.4118,1.4043,1.3772,1
1.5419,1.4085,1.3537,1.3205,1.2989,1.2799,1.264,1.251,1.2351,1.2255,1.2175,1.2053,1.191,1.1896,1.1807,1.1781,1.177,1.1839,1.1624,1
1.9041,1.826,1.7713,1.7254,1.6956,1.6631,1.6251,1.5857,1.5836,1.5455,1.5212,1.5041,1.4944,1.4864,1.4469,1.4255,1.4356,1.4595,1.4545,1
1.9278,1.8451,1.7999,1.7529,1.7149,1.679,1.6354,1.6238,1.5874,1.5734,1.5606,1.5302,1.5071,1.4933,1.4964,1.515,1.4951,1.4654,1.4282,1
1.8801,1.813,1.7613,1.7099,1.6673,1.6324,1.5938,1.5672,1.5427,1.5146,1.4905,1.4812,1.4674,1.4383,1.428,1.4197,1.3966,1.3885,1.384,1
1.9141,1.8482,1.7965,1.7531,1.7156,1.678,1.6475,1.6118,1.5955,1.5619,1.5384,1.536,1.5126,1.4799,1.4737,1.454,1.442,1.4301,1.4288,1
1.9483,1.8722,1.8189,1.7908,1.7347,1.7133,1.6674,1.6475,1.6324,1.594,1.5795,1.5631,1.5423,1.4948,1.4819,1.5163,1.5028,1.4893,1.4667,1
1.8716,1.7962,1.7398,1.691,1.648,1.6126,1.5807,1.5549,1.5185,1.4948,1.4832,1.4561,1.4461,1.4304,1.4126,1.3988,1.3896,1.371,1.3638,1
1.5676,1.4405,1.3885,1.356,1.3374,1.3159,1.3052,1.2945,1.2755,1.2719,1.2595,1.2525,1.2487,1.2378,1.2301,1.2266,1.2257,1.2317,1.2243,1
1.567,1.4339,1.3779,1.3478,1.3232,1.3068,1.2896,1.2721,1.2655,1.249,1.2457,1.2297,1.2229,1.2189,1.2072,1.2041,1.1903,1.1956,1.1897,1
1.9035,1.8166,1.7615,1.7144,1.6785,1.6387,1.6181,1.5852,1.5497,1.5241,1.5139,1.4799,1.4635,1.4751,1.4831,1.4549,1.4374,1.3895,1.3886,1
1.8899,1.8142,1.7663,1.7124,1.6821,1.6419,1.6175,1.5849,1.5532,1.5338,1.5059,1.487,1.4737,1.4531,1.447,1.4237,1.4273,1.4097,1.4228,1
1.5523,1.4283,1.3764,1.346,1.3242,1.3043,1.2917,1.2744,1.2645,1.2493,1.2425,1.2321,1.2233,1.2176,1.2074,1.1941,1.1968,1.1879,1.1806,1
1.5422,1.4196,1.3723,1.3418,1.3196,1.3047,1.2936,1.2789,1.2682,1.2569,1.2422,1.2316,1.2325,1.2291,1.2141,1.2092,1.2063,1.211,1.1973,1
1.8846,1.8118,1.7653,1.7204,1.6788,1.6374,1.6107,1.5789,1.5508,1.5348,1.5208,1.4826,1.4631,1.4651,1.4495,1.439,1.4209,1.4112,1.3854,1
1.9032,1.817,1.7649,1.7266,1.6815,1.6464,1.6195,1.5845,1.5589,1.5507,1.5225,1.4896,1.4907,1.4898,1.4905,1.4604,1.4177,1.4224,1.3915,1
1.5387,1.4208,1.3697,1.3391,1.3184,1.299,1.2894,1.269,1.2592,1.2515,1.2387,1.2231,1.2237,1.2069,1.2059,1.209,1.2038,1.204,1.189,1
1.9501,1.8714,1.8163,1.7858,1.7516,1.7085,1.6819,1.6603,1.6262,1.5967,1.5811,1.5533,1.5255,1.5265,1.5415,1.5217,1.4815,1.4482,1.4293,1
1.5563,1.4354,1.3861,1.3569,1.3369,1.3177,1.3012,1.2899,1.2762,1.2639,1.2638,1.2546,1.2454,1.2397,1.2239,1.2239,1.2193,1.2124,1.201,1
1.5381,1.4145,1.3642,1.3361,1.3144,1.2944,1.2806,1.2705,1.2604,1.2489,1.2394,1.2202,1.219,1.2111,1.2083,1.1964,1.1992,1.1867,1.1938,1
1.5477,1.4256,1.3751,1.3461,1.3252,1.3104,1.2984,1.2823,1.2747,1.2613,1.2515,1.2463,1.2376,1.2319,1.2386,1.2248,1.2179,1.2072,1.2087,1
1.5377,1.4152,1.3656,1.3348,1.3135,1.2966,1.2805,1.2692,1.2546,1.2482,1.2372,1.2276,1.2191,1.211,1.2049,1.1999,1.1987,1.1923,1.1864,1
1.5675,1.4388,1.3816,1.3502,1.3262,1.3064,1.2932,1.2754,1.2647,1.2515,1.2445,1.2343,1.226,1.2286,1.2143,1.2108,1.1978,1.2033,1.1918,1
1.5439,1.4183,1.3676,1.3378,1.3167,1.3015,1.2828,1.2709,1.2597,1.2508,1.234,1.2236,1.219,1.2021,1.2014,1.2006,1.1888,1.1895,1.1961,1
1.5325,1.412,1.3625,1.3343,1.3144,1.2966,1.2815,1.2706,1.2543,1.246,1.2344,1.2276,1.216,1.21,1.1978,1.1937,1.1913,1.1793,1.1834,1
1.9245,1.8533,1.8051,1.7565,1.7202,1.6879,1.6556,1.6175,1.6014,1.5644,1.5604,1.5427,1.5125,1.492,1.4887,1.4731,1.4461,1.4521,1.4279,1
1.5484,1.4267,1.3749,1.3471,1.3218,1.3053,1.29,1.2804,1.2699,1.266,1.2519,1.258,1.24,1.2392,1.2201,1.2215,1.2064,1.2176,1.2084,1
1.5613,1.4386,1.3845,1.3538,1.333,1.3177,1.3062,1.2957,1.2811,1.2653,1.2567,1.2449,1.2486,1.2451,1.2304,1.2293,1.2202,1.2208,1.2077,1
1.9343,1.864,1.8148,1.7685,1.7298,1.695,1.6626,1.6371,1.6008,1.5915,1.5553,1.5398,1.5262,1.5051,1.4873,1.471,1.4559,1.4545,1.4541,1
1.5556,1.4361,1.3874,1.3605,1.3343,1.3168,1.3104,1.2922,1.2827,1.2654,1.257,1.2522,1.2464,1.2336,1.2285,1.2355,1.2187,1.2096,1.1892,1
1.9171,1.8284,1.7687,1.7327,1.6992,1.663,1.6294,1.5951,1.5754,1.567,1.544,1.4973,1.4945,1.5077,1.4917,1.4861,1.4442,1.418,1.4071,1
1.6108,1.485,1.4257,1.3901,1.3664,1.3426,1.3308,1.3116,1.2925,1.2873,1.2756,1.2636,1.2555,1.2517,1.2416,1.2428,1.2279,1.2321,1.2055,1
1.5394,1.422,1.3692,1.339,1.3208,1.2989,1.2858,1.2748,1.2617,1.2517,1.2448,1.2254,1.2199,1.213,1.2094,1.2107,1.2075,1.2057,1.1839,1
1.5743,1.4446,1.39,1.3605,1.3361,1.321,1.2992,1.2857,1.269,1.2571,1.2564,1.2541,1.2351,1.2271,1.2148,1.2043,1.2148,1.2127,1.1872,1
1.9537,1.8716,1.827,1.7888,1.744,1.7123,1.666,1.652,1.637,1.6029,1.5788,1.5587,1.5463,1.4939,1.4782,1.515,1.497,1.4959,1.4595,1
2.0299,1.791,1.6842,1.6182,1.565,1.5248,1.4851,1.4576,1.4258,1.4053,1.3841,1.3632,1.3388,1.3373,1.3149,1.3057,1.2948,1.2842,1.2769,1
1.9843,1.86,1.7882,1.7081,1.6502,1.6026,1.5591,1.5185,1.4788,1.4559,1.4516,1.4122,1.3872,1.3611,1.3543,1.3252,1.333,1.2872,1.2705,1
1.9747,1.7939,1.6935,1.6318,1.5708,1.5299,1.4993,1.4637,1.4349,1.4104,1.3915,1.3789,1.3401,1.35,1.3183,1.2806,1.3152,1.2897,1.2518,1
2.0082,1.8199,1.7136,1.6432,1.5915,1.5514,1.5044,1.4758,1.4458,1.4258,1.4002,1.378,1.3485,1.3725,1.3187,1.3082,1.3515,1.3134,1.2473,1
1.9806,1.8618,1.7745,1.7138,1.6459,1.5987,1.5539,1.5213,1.502,1.4546,1.4161,1.3997,1.3729,1.3681,1.3494,1.3336,1.3055,1.2844,1.3194,1
2.0019,1.8159,1.7111,1.6395,1.5913,1.5431,1.5008,1.4668,1.4358,1.4267,1.3929,1.3765,1.3796,1.3277,1.3152,1.3613,1.2929,1.2823,1.3203,1
1.9717,1.8018,1.7087,1.6426,1.5842,1.5375,1.5003,1.4679,1.4426,1.413,1.3857,1.3726,1.344,1.3443,1.3137,1.3175,1.2981,1.2697,1.2896,1
1.9922,1.8496,1.7684,1.6994,1.6484,1.5749,1.5676,1.5257,1.4884,1.4303,1.4256,1.3849,1.3872,1.3261,1.3921,1.354,1.2871,1.3079,1.3642,1
1.9591,1.855,1.7693,1.6958,1.6379,1.5895,1.5353,1.5018,1.4657,1.4325,1.4126,1.399,1.3752,1.3527,1.3182,1.3306,1.2953,1.3111,1.2794,1
1.9641,1.7851,1.6934,1.6281,1.5736,1.5275,1.4922,1.4646,1.4353,1.4046,1.3839,1.3698,1.3497,1.3256,1.3186,1.3198,1.2921,1.2775,1.2895,1
1.9248,1.8164,1.7445,1.6897,1.6213,1.5768,1.5336,1.4959,1.4717,1.4448,1.4127,1.3878,1.3663,1.3567,1.3412,1.3182,1.315,1.286,1.2922,1
2.0027,1.8136,1.7096,1.6397,1.5868,1.544,1.5019,1.4725,1.44,1.4098,1.403,1.3826,1.3684,1.3482,1.334,1.3145,1.3195,1.2767,1.2707,1
1.984,1.7981,1.696,1.6316,1.5806,1.5422,1.4957,1.4713,1.4446,1.4084,1.4044,1.3586,1.3937,1.3302,1.3357,1.3658,1.2898,1.2479,1.2844,1
1.9874,1.8007,1.7001,1.634,1.5796,1.5399,1.5003,1.4624,1.4408,1.4214,1.3949,1.3718,1.36,1.3342,1.3285,1.2951,1.2944,1.2865,1.255,1
1.9815,1.8365,1.7604,1.6965,1.6409,1.5897,1.5498,1.4945,1.4789,1.4566,1.4455,1.3925,1.4004,1.3379,1.3316,1.3633,1.3346,1.2717,1.2981,1
1.9925,1.8605,1.7877,1.7213,1.6588,1.6123,1.5722,1.5291,1.515,1.4602,1.4178,1.4456,1.375,1.3832,1.3319,1.3013,1.3444,1.338,1.2679,1
1.9761,1.8672,1.7897,1.7212,1.6494,1.6044,1.5625,1.5207,1.4825,1.4489,1.4217,1.3993,1.3965,1.3687,1.3529,1.3202,1.3233,1.3085,1.2677,1
1.992,1.8133,1.7173,1.6485,1.5823,1.5452,1.5069,1.4817,1.4459,1.4218,1.3944,1.367,1.3728,1.323,1.3425,1.3034,1.2815,1.3093,1.2828,1
1.9716,1.8434,1.7614,1.6956,1.6462,1.5804,1.5373,1.5162,1.4839,1.4431,1.4251,1.3923,1.389,1.3429,1.3414,1.3386,1.2865,1.3047,1.3145,1
1.9525,1.7822,1.6878,1.6306,1.582,1.5373,1.4979,1.4661,1.4423,1.4129,1.3871,1.3722,1.3396,1.352,1.2981,1.3212,1.3115,1.2677,1.2699,1
1.9519,1.7859,1.6874,1.621,1.5726,1.5261,1.4936,1.4588,1.4305,1.4124,1.3953,1.3759,1.3489,1.3278,1.3208,1.3062,1.2849,1.2808,1.2602,1
1.9864,1.7962,1.7048,1.6363,1.5872,1.5363,1.5029,1.4655,1.4319,1.413,1.3976,1.37,1.3696,1.3314,1.344,1.3038,1.2877,1.3294,1.2782,1
1.988,1.85,1.7656,1.7008,1.64,1.5921,1.5635,1.5302,1.4752,1.4438,1.4118,1.3907,1.4006,1.3258,1.3899,1.3591,1.291,1.293,1.3501,1
1.973,1.8632,1.7827,1.7126,1.655,1.599,1.5527,1.5249,1.4837,1.4518,1.4435,1.4034,1.3804,1.3743,1.3551,1.3313,1.3224,1.2998,1.2887,1
1.9678,1.7811,1.6797,1.628,1.5553,1.5338,1.4859,1.452,1.4449,1.3998,1.3759,1.3608,1.371,1.3308,1.3507,1.3427,1.2648,1.2764,1.3167,1
2.0187,1.8149,1.7142,1.6402,1.5964,1.5419,1.5088,1.477,1.4356,1.4134,1.4214,1.369,1.388,1.3271,1.3341,1.369,1.3193,1.2562,1.2807,1
1.9939,1.8523,1.7492,1.6863,1.6473,1.6024,1.5539,1.5231,1.4929,1.4585,1.4219,1.4222,1.3739,1.3654,1.3862,1.3566,1.3024,1.349,1.4019,1
1.9968,1.8659,1.7705,1.7208,1.6481,1.6003,1.5516,1.5213,1.5052,1.4599,1.4099,1.4205,1.3639,1.4034,1.3205,1.3347,1.3615,1.3385,1.2699,1
1.9697,1.8366,1.7542,1.6916,1.6258,1.5812,1.5414,1.5168,1.481,1.4265,1.4156,1.3846,1.3948,1.343,1.3787,1.3453,1.287,1.3125,1.3587,1
1.9741,1.8574,1.7805,1.7099,1.6412,1.5897,1.5527,1.513,1.489,1.4495,1.4353,1.3996,1.3784,1.3621,1.3553,1.3089,1.3401,1.2879,1.2595,1
1.9922,1.8695,1.7883,1.7132,1.6462,1.61,1.5549,1.5257,1.4842,1.46,1.4505,1.4016,1.3994,1.3522,1.3749,1.3188,1.3097,1.3161,1.334,1
1.9495,1.833,1.7631,1.696,1.631,1.573,1.5457,1.4985,1.4698,1.4533,1.4181,1.3836,1.3724,1.3385,1.3516,1.3069,1.3009,1.306,1.2468,1
1.9836,1.8676,1.7847,1.7104,1.6587,1.6037,1.5509,1.525,1.4857,1.4579,1.4351,1.4195,1.3778,1.3792,1.3405,1.353,1.316,1.2802,1.3155,1
1.9764,1.8018,1.7051,1.6323,1.5841,1.5428,1.4993,1.4668,1.4389,1.4179,1.3944,1.3743,1.3504,1.3378,1.3142,1.3022,1.2867,1.2718,1.2833,1
1.9581,1.7884,1.6923,1.6252,1.5762,1.5345,1.4941,1.4658,1.4235,1.4112,1.3791,1.3601,1.3452,1.3278,1.3105,1.2931,1.2959,1.2692,1.249,1
1.9735,1.7921,1.6934,1.6254,1.5722,1.5272,1.4887,1.4569,1.4317,1.406,1.3913,1.3741,1.3489,1.3281,1.32,1.2942,1.288,1.2927,1.2628,1
1.9516,1.8473,1.7656,1.6945,1.6439,1.5868,1.5327,1.502,1.4756,1.4436,1.4217,1.4092,1.3786,1.3557,1.3379,1.3107,1.3083,1.2942,1.2647,1
1.9635,1.7865,1.6925,1.6287,1.5737,1.5325,1.4968,1.4585,1.4337,1.4142,1.3817,1.3573,1.3461,1.3292,1.3194,1.2828,1.2985,1.283,1.2484,1
1.996,1.8487,1.759,1.6916,1.6394,1.6107,1.5505,1.5149,1.4981,1.4539,1.412,1.3974,1.393,1.3421,1.3959,1.3675,1.2881,1.3384,1.3963,1
1.974,1.7951,1.6956,1.6283,1.5763,1.5339,1.4889,1.4805,1.447,1.4244,1.3896,1.3672,1.3537,1.335,1.306,1.3042,1.2854,1.2953,1.289,1
1.996,1.8578,1.7764,1.7052,1.6417,1.5943,1.5753,1.5309,1.4825,1.4316,1.4208,1.3892,1.391,1.3418,1.3942,1.3611,1.2843,1.2994,1.36,1
1.9751,1.8478,1.7728,1.7042,1.6364,1.5949,1.5434,1.5045,1.4721,1.4507,1.4323,1.3832,1.4016,1.3511,1.3579,1.3056,1.2882,1.3253,1.312,1
1.9727,1.7969,1.6989,1.6356,1.5831,1.5319,1.4987,1.4743,1.4468,1.4299,1.4054,1.3668,1.3711,1.3286,1.3485,1.3341,1.2887,1.31,1.3314,1
1.9778,1.8724,1.7876,1.7217,1.6564,1.6059,1.5557,1.5222,1.4924,1.4515,1.4213,1.4092,1.3871,1.3614,1.3369,1.3454,1.3079,1.2827,1.3104,1
1.9742,1.8028,1.7036,1.6305,1.5825,1.5364,1.496,1.4807,1.4478,1.4141,1.3956,1.3847,1.3503,1.3605,1.3212,1.308,1.3463,1.2737,1.28,1
